sentiment,review
"సార్వత్రిక ఎన్నికల తరువాత, విదేశీ పెట్టుబడిదారులు మధ్యలో సంస్కరణలకు అనుకూలంగా ప్రభుత్వ ఆశతో ఇక్కడ పెట్టుబడులు పెడుతున్నారు.",positive
"స్కీమ్ పారదర్శకత, స్పష్టమైన లక్ష్యం మరియు పక్షపాతం లేనివి కాదు, ఈ ప్రమాణాలపై నిలబడాలి.",positive
సారా నరేంద్ర మోడీకి మద్దతుదారు.,positive
శ్రీనివాసన్ యొక్క మద్దతుదారుగా పరిగణించబడుతుంది.,positive
అభ్యర్థులు మరియు వారి మద్దతుదారులు ప్రచారాన్ని వేగవంతం చేయడంలో పూర్తి శక్తితో బిజీగా ఉన్నారు.,positive
"జిల్లా సంఘాల అధికారులు, మోడీ వర్గానికి మద్దతుదారులు సోమవారం గులాబినగర్ చేరుకున్నారు.",positive
కొంతమంది విశ్లేషకులు దీని కోసం కేంద్రంలో అనుకూల -ఇండస్ట్రీ మరియు శాశ్వత ప్రభుత్వం యొక్క అవకాశాలను సృష్టిస్తున్నారు.,positive
"మోడీ అధికారంలోకి వస్తే, అతను పరిశ్రమల పరిస్థితిని రిపేర్ చేస్తాడని మరియు దేశవ్యాప్తంగా ఉపాధి రేటు పెరుగుతుందని బిజెపికి చెందిన నరేంద్ర మోడీ మద్దతుదారుడు నమ్మకంగా ఉన్నారు.",positive
"ఎబి డివిలియర్స్ యొక్క కృషి తరువాత, అతని జట్టు విజయం వైపు కదలడం చూడటం చాలా అద్భుతంగా ఉంది.",positive
రెండింటి పాత్ర చాలా ఉత్సాహంగా ఉంది.,positive
"నాకు గత సమయం లేకపోతే, అది ఈ రోజు జరగలేదు.",positive
"ఈ ప్రతిచర్య ఫలితంగా, పెద్ద మొత్తంలో శక్తి ఉంది.",positive
ఆమె తన పుట్టబోయే బిడ్డ ఉల్లాసంగా ఉండాలని మరియు రాత్రంతా నిద్రపోవాలని ఆమె కోరుకుంటుంది.,positive
