review,sentiment
Le 17 mai a été fixé pour la prochaine audience de l'affaire.,negative
La dernière date de retrait des nominations a été fixée.,negative
Le tribunal a émis un mandat d'arrêt contre les deux accusés le 6 juin.,negative
"Pour les élections de Lok Sabha, faites obliger les véhicules acquis par l'agent électoral du district à l'endroit fixe à partir de l'heure fixée.",negative
"Certes, son impact économique était mauvais.",negative
"Plusieurs endroits, dont le siège du district, n'ont pas de place fixe pour les hommes d'affaires de déraillement.",negative
"L'ego devrait être de richesse, de force, la terre est de propriété, en tout cas la baisse est certaine.",negative
Les producteurs de canne à sucre disent que le retard de paiement du prix de la canne à sucre augmente certainement les difficultés.,negative
Il a dit qu'il semble sûrement qu'il existe différentes règles pour des personnes distinctes de BCCI.,negative
53 stands de circonscription d'assemblage sont très sensibles dans les stands,negative
Les soldats ont été déployés chez Paramiltry Force Security à six heures du matin au bureau de vote hautement sensible de la région.,negative
"À l'âge de 19 ans, il a été révélé être infecté par le foie.",negative
"Si ce patient est négatif contre la grippe porcine, le risque d'être infecté par un patient positif admis à proximité augmente.",negative
Les humains obtiennent la grippe des oiseaux en mangeant à moitié cuit d'un oiseau infecté,negative
Rien ne peut être dit à partir de maintenant pour rester léger dans l'œil infecté.,negative
Les opérations oculaires des gens ont été effectuées dans des conditions infectées graves.,negative
Il n'y a pas assez d'ordinateur pour une solution lisse.,negative
"Ensuite, dans la classe des sciences et du commerce du gouvernement en arrière, les écoles publiques se sont une fois de plus avérées se sont avérées laggard.",negative
Les mêmes élèves de l'école publique se sont une fois de plus avérés être leggardy dans les résultats du commerce et des examens scientifiques.,negative
"Le moment venu de travailler, le gouvernement s'avère être lame.",negative
Delhi risque de redevenir un lagard,negative
"À l'exception de Hasanganj, d'autres blocs se sont révélés paresseux dans la sélection des caractères de classe planifiés.",negative
La municipalité s'avère paresseuse dans la propreté de la gare routière de la ville.,negative
Le département de l'éducation s'est avéré paresseux en termes de fourniture d'éducation de qualité dans les écoles publiques.,negative
Nitish traverse une période difficile en politique.,negative
La prévention de la violence frappée par la violence est une tâche douteuse.,negative
Atteindre le niveau de 100 sièges semble également être un travail de détective.,negative
Des forces de police supplémentaires ont atteint la place tard en raison de la région de Duruh.,negative
Les centres d'évaluation supplémentaires ont une inspection microscopique,negative
Varun était engagé dans la femme de la nuit.,negative
L'administration Varanasi suit l'ordre non écrit,negative
Il y a eu un accord non écrit entre le Congrès et le BJP,negative
Les ateliers n'étaient pas construits dans des écoles ni des enseignants qualifiés étaient présents.,negative
Ces personnes ne peuvent ni acheter et boire de l'eau ni utiliser une bouteille ou une boîte d'eau.,negative
Les ruraux ne sont pas non plus habitués à marcher sur le précaution.,negative
Il n'y a pas de remède sûr pour cette maladie,negative
"Ils ont été admis dans l'espoir qu'un jour ils seraient sûrs, mais le gouvernement n'a pas encore créé de SRO.",negative
C'est un symptôme que le marché des smartphones a mûri et rien n'est nouveau à leur donner.,negative
C'est un joueur de politique maladroit,negative
Clumsy est battu ici et le travail tombe.,negative
Le personnel des testeurs de qualité a été décrit comme maladroit,negative
"Les villageois s'étaient plaints de la formation de la lévelleur prêt à-manger à plusieurs reprises, mais il ne s'est pas encore amélioré.",negative
"Chennai Super Kings est peut-être l'équipe la plus forte du tournoi, mais elle n'a pas pu gagner du Punjab dans la saison sept jusqu'à présent.",negative
Le gouvernement de Delhi est engagé dans l'augmentation du fardeau de la facture d'électricité sur le public.,negative
"En raison du numéro de jet non attribué, 40 étudiants du nouveau GDC n'étaient pas autorisés à comparaître dans l'examen.",negative
La structure du football n'est pas très avancée dans le pays,negative
La négligence du personnel de nettoyage dans les parcs bien développés est clairement visible.,negative
"Le directeur commercial de la banque, Liu Guipping, a déclaré qu'ABC faisait attention aux femmes clients dans les villes pour mettre à niveau ses services de carte de crédit.",negative
Il croit que tomber dans une relation à ce moment peut compliquer les choses.,negative
Un enfant touché par l'asthme ne peut pas vivre une vie normale.,negative
Ben Dunk n'a pas eu d'impact lors des deux derniers matchs.,negative
Ce format a également eu un impact profond sur l'ensemble de jouer au cricket.,negative
L'impact de la baisse de la température est visible sur la vie.,negative
"Cette année, cela a un mauvais effet sur nos performances.",negative
"S'il n'est pas ignoré, nos relations avec tous les pays importantes seront affectées.",negative
Son impact a également été considéré comme un impact négatif sur le marché boursier indien jeudi.,negative
"De plus, l'affaiblissement de la roupie contre le dollar l'a également affecté.",negative
"Pour cette raison, les problèmes des gens restent les mêmes.",negative
"Pour cette raison, le problème de l'eau du village est resté le même.",negative
"L'argent des crores d'argent sur leur construction a également été perdu comme de l'eau, mais la situation est restée la même.",negative
Alam est que la hauteur du bras Platp ﾥ dans les stations est conservée depuis des années.,negative
"Les gens disent que les plaintes concernant le problème de l'eau ont été déposées à plusieurs reprises aux responsables du conseil d'administration de JAL, mais le problème reste le même.",negative
"Il y a beaucoup de peur dans la société, il y a beaucoup de violence.",negative
La famille de l'homme d'affaires est en panique en raison de cet incident. Aucun tahrir n'a été donné à la police avec peur.,negative
"Mais dès qu'elle se présente sous forme réelle, les hommes commencent à avoir peur.",negative
"Ce voyage fait en risquant la vie ne rend pas innocent Mars, il y en a une crainte.",negative
"En raison de la saison des pluies samedi soir, Omprakash a fermé la maison et s'est endormi à la maison voisine en raison de la peur de tomber la maison.",negative
"En raison de l'incident, les agriculteurs à proximité ont continué à errer dans leurs champs avec crainte que la rage d'une étincelle ne tire à nouveau leurs champs.",negative
Ceci est impressionné en raison de la rigueur de la Commission électorale.,negative
Ce qui a tellement peur dans sa région que tout le monde cesse de parler devant lui.,negative
Il avait peur de son père et évitait d'aller devant lui.,negative
Il a dit que le BJP faisait de telles allégations avec crainte de défaite.,negative
"Après cette action, les agents de sécurité ont également commencé à craindre l'action.",negative
"Les investisseurs étrangers ont peur de la victoire du candidat du Premier ministre du BJP, Narendra Modi.",negative
Il l'a fait de peur d'être accusé dans l'affaire.,negative
Ils ont peur que Riya puisse la prendre de force à l'étranger.,negative
Cela a provoqué la panique dans la région.,negative
La famille de l'homme d'affaires est en panique en raison de cet incident.,negative
Les commerçants ont fermé le marché en raison de la panique après l'incident.,negative
Une personne agitant avec une arme à la main pour créer une panique parmi les employés là-bas.,negative
"Après cet incident, les habitants du village sont en panique, tandis que la police a enregistré un cas de vol et les a pris enquête.",negative
La créature devient effrayée par son nom.,negative
Les commerçants ont peur de ces incidents et souhaitent une protection contre le gouvernement.,negative
"En raison de la possibilité de quelque chose de fâcheux, les habitants de la région ont continué à avoir peur pendant environ une demi-heure.",negative
Toute sa famille a peur en raison de la menace.,negative
Il était très terrorisé par la météo changeante,negative
Les poissons ont commencé à mourir en raison d'une maladie inconnue pendant cinq jours.,negative
Meenal s'est mis en colère contre la proposition de Lalit juste avant le mariage.,negative
Les gens étaient tellement en colère qu'ils ont piétiné des pierres et ont cassé le verre de PCR.,negative
Il s'est tellement mis en colère qu'il a été contraint de jeter sa batte sur Michelle Stark.,negative
